movieId,title,genres,clean_title,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,totalSeasons
1023,Winnie the Pooh and the Blustery Day (1968),Animation|Children|Musical,Winnie the Pooh and the Blustery Day,Winnie the Pooh and the Blustery Day,1968,G,20 Dec 1968,25 min,"Animation, Short, Comedy","Wolfgang Reitherman, Ben Sharpsteen","Larry Clemmons, Ralph Wright, Julius Svendsen","Sebastian Cabot, Sterling Holloway, John Fiedler","Winnie the Pooh and his friends experience high winds, heavy rains, and a flood in Hundred Acre Wood.",English,United States,Won 1 Oscar. 2 wins total,https://m.media-amazon.com/images/M/MV5BODZlYWI0YTUtZWM4My00M2JkLWEzYmEtZjM0NTkxYjIxZmY1XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}]",N/A,7.9,"5,715",tt0063819,movie,N/A,N/A,N/A,N/A,True,
1024,"Three Caballeros, The (1945)",Animation|Children|Musical,"Three Caballeros, The",,,,,,,,,,,,,,,,,,,,,,,,,,
1025,"Sword in the Stone, The (1963)",Animation|Children|Fantasy|Musical,"Sword in the Stone, The",,,,,,,,,,,,,,,,,,,,,,,,,,
1027,Robin Hood: Prince of Thieves (1991),Adventure|Drama,Robin Hood: Prince of Thieves,Robin Hood: Prince of Thieves,1991,PG-13,14 Jun 1991,143 min,"Action, Adventure, Drama",Kevin Reynolds,"Pen Densham, John Watson","Kevin Costner, Morgan Freeman, Mary Elizabeth Mastrantonio",Robin Hood decides to fight back as an outlaw when faced with the tyranny of the Sheriff of Nottingham.,"English, Arabic",United States,Nominated for 1 Oscar. 16 wins & 25 nominations total,https://m.media-amazon.com/images/M/MV5BNTUyMjA5NDktNWY5Ny00ZWU4LWE4Y2ItMDYzZTk0NzU3ZWMyXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '51%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",51,6.9,"220,927",tt0102798,movie,N/A,"$165,493,908",N/A,N/A,True,
1028,Mary Poppins (1964),Children|Comedy|Fantasy|Musical,Mary Poppins,Mary Poppins,1964,G,18 Jun 1965,139 min,"Comedy, Family, Fantasy",Robert Stevenson,"Bill Walsh, Don DaGradi, P.L. Travers","Julie Andrews, Dick Van Dyke, David Tomlinson","In turn of the century London, a magical nanny employs music and adventure to help two neglected children become closer to their father.",English,United States,Won 5 Oscars. 23 wins & 17 nominations total,https://m.media-amazon.com/images/M/MV5BNThiNjgzMTYtZjUzMC00YTVlLTg4MDItMmFjMDIwYjg4ZDAwXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '97%'}, {'Source': 'Metacritic', 'Value': '88/100'}]",88,7.8,"197,040",tt0058331,movie,N/A,"$102,272,727",N/A,N/A,True,
1029,Dumbo (1941),Animation|Children|Drama|Musical,Dumbo,Dumbo,1941,G,31 Oct 1941,64 min,"Animation, Adventure, Drama","Samuel Armstrong, Norman Ferguson, Wilfred Jackson","Joe Grant, Dick Huemer, Otto Englander","Sterling Holloway, Edward Brophy, James Baskett","Ridiculed because of his enormous ears, a young circus elephant is assisted by a mouse to achieve his full potential.",English,United States,Won 1 Oscar. 6 wins & 1 nomination total,https://m.media-amazon.com/images/M/MV5BNzIzZWZmM2ItNGMzOC00MGFiLTgxODgtNTQ2Mzk3ZWE1MzYxXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}, {'Source': 'Metacritic', 'Value': '96/100'}]",96,7.2,"149,916",tt0033563,movie,N/A,N/A,N/A,N/A,True,
1030,Pete's Dragon (1977),Adventure|Animation|Children|Musical,Pete's Dragon,Pete's Dragon,2016,PG,12 Aug 2016,102 min,"Action, Adventure, Comedy",David Lowery,"David Lowery, Toby Halbrooks, Malcolm Marmorstein","Bryce Dallas Howard, Robert Redford, Oakes Fegley","The adventures of an orphaned boy named Pete and his best friend Elliott, who happens to be a dragon.",English,"United States, United Kingdom, New Zealand, India",3 wins & 7 nominations total,https://m.media-amazon.com/images/M/MV5BMjBiYTdjZDUtYjg3ZS00YTA0LTkzZGUtMzA2OWEyOGZiN2VhXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",71,6.7,"64,160",tt2788732,movie,N/A,"$76,233,151",N/A,N/A,True,
1031,Bedknobs and Broomsticks (1971),Adventure|Children|Musical,Bedknobs and Broomsticks,Bedknobs and Broomsticks,1971,G,13 Dec 1971,117 min,"Animation, Adventure, Comedy","Robert Stevenson, Ward Kimball","Ralph Wright, Ted Berman, Bill Walsh","Angela Lansbury, David Tomlinson, Roddy McDowall","An apprentice witch, three kids, and a cynical magician conman search for the missing component to a magic spell to be used in the defense of Britain in World War II.","English, German",United States,Won 1 Oscar. 2 wins & 5 nominations total,https://m.media-amazon.com/images/M/MV5BMTUxMTY3MTE5OF5BMl5BanBnXkFtZTgwNTQ0ODgxMzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '66%'}, {'Source': 'Metacritic', 'Value': '59/100'}]",59,7.1,"42,528",tt0066817,movie,N/A,N/A,N/A,N/A,True,
1032,Alice in Wonderland (1951),Adventure|Animation|Children|Fantasy|Musical,Alice in Wonderland,Alice in Wonderland,2010,PG,05 Mar 2010,108 min,"Adventure, Family, Fantasy",Tim Burton,"Linda Woolverton, Lewis Carroll","Mia Wasikowska, Johnny Depp, Helena Bonham Carter","Nineteen-year-old Alice returns to the magical world from her childhood adventure, where she reunites with her old friends and learns of her true destiny: to end the Red Queen's reign of terror.",English,"United States, Italy, Canada, Japan, United Kingdom",Won 2 Oscars. 35 wins & 65 nominations total,https://m.media-amazon.com/images/M/MV5BYjgxMTQ3NjMtOTI1Yy00Yzg4LWJlNWQtMjFkNjVlYjU0OWIyXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '51%'}, {'Source': 'Metacritic', 'Value': '53/100'}]",53,6.4,"464,214",tt1014759,movie,N/A,"$334,191,110",N/A,N/A,True,
1033,"Fox and the Hound, The (1981)",Animation|Children|Drama,"Fox and the Hound, The",,,,,,,,,,,,,,,,,,,,,,,,,,
1034,Freeway (1996),Comedy|Crime|Drama|Thriller,Freeway,Freeway,1996,R,03 Sep 1997,104 min,"Crime, Drama, Thriller",Matthew Bright,Matthew Bright,"Reese Witherspoon, Kiefer Sutherland, Bokeem Woodbine","A twisted take on ""Little Red Riding Hood"", with a teenage juvenile delinquent on the run from a social worker travelling to her grandmother's house and being hounded by a charming, but sadistic, serial killer and pedophile.","English, Spanish","United States, France",6 wins & 4 nominations total,https://m.media-amazon.com/images/M/MV5BOTliYjdlMTctMjgxZC00MDExLThhODktZjk3NGI4ZDE3YjEyXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '76%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",61,6.8,"33,751",tt0116361,movie,N/A,"$295,493",N/A,N/A,True,
1035,"Sound of Music, The (1965)",Musical|Romance,"Sound of Music, The",The Sound of Music: The Musical,2016,N/A,26 Nov 2016,120 min,Musical,Ralph Lawson,N/A,"Craig Urbani, Ethan Cole, Lynelle Kenned, Rory Booth",The musical is based on a true story about the von Trapp family who famously escaped the occupation of Austria by the Nazi's at the start of the Second World War. The von Trapp's were an ...,English,South Africa,N/A,https://m.media-amazon.com/images/M/MV5BOTQ3NWI3YTItZjlkMy00MDUwLWIyN2MtMTEzMTQxNzBmMDc4XkEyXkFqcGdeQXVyMjkxNTE1MTQ@._V1_SX300.jpg,[],N/A,N/A,N/A,tt11045992,movie,N/A,N/A,N/A,N/A,True,
1036,Die Hard (1988),Action|Crime|Thriller,Die Hard,Die Hard,1988,R,20 Jul 1988,132 min,"Action, Thriller",John McTiernan,"Roderick Thorp, Jeb Stuart, Steven E. de Souza","Bruce Willis, Alan Rickman, Bonnie Bedelia","A New York City cop, John McClane, tries to save his estranged wife and several others taken hostage by terrorists during a Christmas Eve party at the Nakatomi Plaza Skyscraper in Los Angeles, California.","English, German, Italian, Japanese",United States,Nominated for 4 Oscars. 8 wins & 8 nominations total,https://m.media-amazon.com/images/M/MV5BMGNlYmM1NmQtYWExMS00NmRjLTg5ZmEtMmYyYzJkMzljYWMxXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",72,8.2,"1,021,784",tt0095016,movie,N/A,"$85,892,546",N/A,N/A,True,
1037,"Lawnmower Man, The (1992)",Action|Horror|Sci-Fi|Thriller,"Lawnmower Man, The",,,,,,,,,,,,,,,,,,,,,,,,,,
1040,"Secret Agent, The (1996)",Drama,"Secret Agent, The",,,,,,,,,,,,,,,,,,,,,,,,,,
1041,Secrets & Lies (1996),Drama,Secrets & Lies,Fantastic Beasts: The Secrets of Dumbledore,2022,PG-13,15 Apr 2022,142 min,"Adventure, Fantasy",David Yates,"J.K. Rowling, Steve Kloves","Eddie Redmayne, Jude Law, Ezra Miller","Albus Dumbledore knows that Gellert Grindelwald is moving to take control of the wizarding world. Unable to stop him alone, he asks Newt Scamander to lead an intrepid team on a dangerous mission.","English, German, Latin","United Kingdom, United States",7 nominations total,https://m.media-amazon.com/images/M/MV5BZjJmNDc3NTMtZjU4Yy00N2FkLTljYWEtMGZlOTA4ODcwNTc3XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '46%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",47,6.2,"191,265",tt4123432,movie,N/A,"$95,850,844",N/A,N/A,True,
1042,That Thing You Do! (1996),Comedy|Drama,That Thing You Do!,That Thing You Do!,1996,PG,04 Oct 1996,108 min,"Comedy, Drama, Music",Tom Hanks,Tom Hanks,"Tom Hanks, Liv Tyler, Charlize Theron","A local Pennsylvania band scores a one-hit wonder in 1964 and rides the star-making machinery as long as they can, with lots of help from their manager.",English,United States,Nominated for 1 Oscar. 3 wins & 8 nominations total,https://m.media-amazon.com/images/M/MV5BYTk4MmU0NTMtYzFiYi00NWRiLTkzYWEtNWM2Mzk5YTMwNThjXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",71,7.0,"77,145",tt0117887,movie,N/A,"$25,857,416",N/A,N/A,True,
1043,To Gillian on Her 37th Birthday (1996),Drama|Romance,To Gillian on Her 37th Birthday,To Gillian on Her 37th Birthday,1996,PG-13,25 Oct 1996,93 min,"Drama, Fantasy, Romance",Michael Pressman,"Michael Brady, David E. Kelley","Peter Gallagher, Michelle Pfeiffer, Claire Danes","David's wife died 2 years ago. He, his teen daughter Rachel, her cute friend and 2 in-laws trying to fix him up with a friend, are all spending the weekend at his beach house. David still ""talks to his wife"" and neglects Rachel.",English,United States,1 win total,https://m.media-amazon.com/images/M/MV5BODczZTdlZWUtMGJhMy00ZmIxLWE2NzItMzBiMGExMmJhYWE2XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '15%'}]",N/A,5.8,"5,260",tt0117924,movie,N/A,"$4,189,233",N/A,N/A,True,
1046,Beautiful Thing (1996),Drama|Romance,Beautiful Thing,Beautiful Thing,1996,R,09 Oct 1996,90 min,"Comedy, Drama, Romance",Hettie Macdonald,Jonathan Harvey,"Glen Berry, Linda Henry, Scott Neal","Jamie is a shy teenager, often bullied at school. His neighbour Ste has a rough time at home, being beaten by his father and brother. This issues bring them together and they find that what they feel for each other is more than fr...",English,United Kingdom,4 wins & 4 nominations total,https://m.media-amazon.com/images/M/MV5BYmQ3YWZkMGEtN2E3MC00ZGRjLWI3ZTMtY2YwYTQwZGM1ZjNhXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}]",N/A,7.6,"26,869",tt0115640,movie,N/A,"$1,548,120",N/A,N/A,True,
1047,"Long Kiss Goodnight, The (1996)",Action|Drama|Thriller,"Long Kiss Goodnight, The",,,,,,,,,,,,,,,,,,,,,,,,,,
1049,"Ghost and the Darkness, The (1996)",Action|Adventure,"Ghost and the Darkness, The",,,,,,,,,,,,,,,,,,,,,,,,,,
1050,Looking for Richard (1996),Documentary|Drama,Looking for Richard,Looking for Richard,1996,PG-13,11 Oct 1996,111 min,"Documentary, Drama",Al Pacino,"William Shakespeare, Al Pacino, Frederic Kimball","Al Pacino, Alec Baldwin, Kevin Spacey","Al Pacino's deeply-felt rumination on Shakespeare's significance and relevance to the modern world through interviews and an in-depth analysis of ""Richard III.""",English,United States,2 wins & 4 nominations,https://m.media-amazon.com/images/M/MV5BN2EwYTM3MmYtYjIzNi00YzQ3LWE1YWMtMjQwNzI0ODIyN2ZjXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}]",N/A,7.3,"8,613",tt0116913,movie,N/A,"$1,408,575",N/A,N/A,True,
1051,Trees Lounge (1996),Drama,Trees Lounge,Trees Lounge,1996,R,11 Oct 1996,95 min,"Comedy, Drama",Steve Buscemi,Steve Buscemi,"Steve Buscemi, Carol Kane, Mark Boone Junior","Tommy is an unemployed mechanic who spends most of his time in a bar (Trees Lounge) in a small blue collar town. He seems to always be thinking, ""If only X then I could stop drinking"".",English,United States,5 nominations total,https://m.media-amazon.com/images/M/MV5BZDI2Yjk0MDMtMDQ5OC00N2M4LWJkZWUtYjlkNWY2NDFhYjVmXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",76,7.1,"18,310",tt0117958,movie,N/A,"$749,741",N/A,N/A,True,
1053,Normal Life (1996),Crime|Drama|Romance,Normal Life,Normal Life,1996,R,25 Oct 1996,101 min,"Crime, Drama",John McNaughton,"Peg Haller, Bob Schneider","Ashley Judd, Luke Perry, Bruce A. Young","Chris is a young, idealistic cop who falls in love and gets married to Pam, a beautiful but emotionally unstable woman who suffers from alcoholism and drug addiction. While Chris is trying hard to have a normal life and some money...",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BZTc4YTRhNWItZGI0Mi00ZDczLTg2OTctMDI0ZTk3ZGFjMDYzXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '73%'}]",N/A,6.2,"2,617",tt0117202,movie,N/A,"$22,891",N/A,N/A,True,
1054,Get on the Bus (1996),Drama,Get on the Bus,Get on the Bus,1996,R,16 Oct 1996,120 min,"Adventure, Drama, History",Spike Lee,Reggie Rock Bythewood,"Ossie Davis, Charles S. Dutton, Andre Braugher","A disparate group of African-American men travel by bus to Washington, DC for the Million Man March.",English,United States,2 wins & 5 nominations,https://m.media-amazon.com/images/M/MV5BMjI5NWYxOWYtNTI4NC00ZTI5LWE1N2UtMDY1YTk0NjBlOGZiXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '84/100'}]",84,6.9,"6,148",tt0116404,movie,N/A,"$5,754,249",N/A,N/A,True,
1055,Shadow Conspiracy (1997),Thriller,Shadow Conspiracy,Shadow Conspiracy,1997,R,31 Jan 1997,103 min,"Action, Thriller",George P. Cosmatos,"Adi Hasak, Ric Gibbs","Charlie Sheen, Donald Sutherland, Linda Hamilton","Bishop, trusted advisor to the president, has shots fired at him when Pachenko comes to him about a traitor in highest level of government. He gets away from the cold blooded assassin twice. Will he find the traitor before getting...",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BODk5NGM4NDctNWI0OC00OTBmLWIwNzQtYmYwMjVkZDZmODc0XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '7%'}]",N/A,5.0,"5,485",tt0120107,movie,N/A,"$2,312,463",N/A,N/A,True,
1056,Jude (1996),Drama,Jude,Jude,1996,R,18 Oct 1996,123 min,"Drama, Romance",Michael Winterbottom,"Hossein Amini, Thomas Hardy","Christopher Eccleston, Kate Winslet, Liam Cunningham","In late 1800s England, Jude plans to go to the city and attend university but marries early and becomes a stonemason. When his wife leaves, he moves to the city, where he befriends his liberal cousin Sue.","English, Latin",United Kingdom,5 wins & 6 nominations total,https://m.media-amazon.com/images/M/MV5BOTU4NTc3NDUtMjI5ZS00MGMwLWFhMDQtODcwMmUwOGEyZjYwXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",68,6.9,"11,465",tt0116722,movie,N/A,"$409,144",N/A,N/A,True,
1057,Everyone Says I Love You (1996),Comedy|Musical|Romance,Everyone Says I Love You,Everyone Says I Love You,1996,R,17 Jan 1997,101 min,"Comedy, Musical, Romance",Woody Allen,Woody Allen,"Woody Allen, Goldie Hawn, Julia Roberts",A New York girl sets her father up with a beautiful woman in a troubled marriage while her stepsister gets engaged.,"English, French, Italian, Hindi",United States,11 wins & 12 nominations total,https://m.media-amazon.com/images/M/MV5BZTVlNmFjNTItNjljOC00ZTkwLTk1ZGUtYmIzN2QwNThhM2E1XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '77%'}]",N/A,6.7,"40,086",tt0116242,movie,N/A,"$9,759,200",N/A,N/A,True,
1059,William Shakespeare's Romeo + Juliet (1996),Drama|Romance,William Shakespeare's Romeo + Juliet,,,,,,,,,,,,,,,,,,,,,,,,,,
1060,Swingers (1996),Comedy|Drama,Swingers,Swingers,1996,R,01 Oct 2025,96 min,"Comedy, Drama",Doug Liman,Jon Favreau,"Vince Vaughn, Heather Graham, Jon Favreau","A wannabe actor has a hard time moving on from a break-up, but he is lucky to have supportive friends.",English,United States,3 wins & 3 nominations total,https://m.media-amazon.com/images/M/MV5BMWMyNzc3NGEtMzdlMy00OGFjLWIwN2ItYmUxNmVhN2Y0ODYyXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",71,7.2,"91,639",tt0117802,movie,N/A,"$4,555,020",N/A,N/A,True,
1061,Sleepers (1996),Thriller,Sleepers,Sleepers,1996,R,18 Oct 1996,147 min,"Crime, Drama, Thriller",Barry Levinson,"Lorenzo Carcaterra, Barry Levinson","Robert De Niro, Kevin Bacon, Brad Pitt",A reporter and a District Attorney help childhood friends who killed a sadistic guard.,English,United States,Nominated for 1 Oscar. 1 win & 5 nominations total,https://m.media-amazon.com/images/M/MV5BMjBhMWRmZTAtOGRlNC00YWYxLTlmZWUtYTY4YThlZGNhYmM2XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '49/100'}]",49,7.5,"249,395",tt0117665,movie,N/A,"$53,315,285",N/A,N/A,True,
1064,Aladdin and the King of Thieves (1996),Animation|Children|Comedy|Fantasy|Musical|Romance,Aladdin and the King of Thieves,Aladdin and the King of Thieves,1996,Not Rated,13 Aug 1996,81 min,"Animation, Adventure, Comedy, Family, Fantasy, Musical, Romance",Tad Stones,"Mark McCorkle (screenplay by), Bob Schooley (screenplay by)","Val Bettin, Jim Cummings, Gilbert Gottfried, Linda Larkin","The King of Thieves disrupts Aladdin and Jasmine's long-anticipated wedding, looking for an oracle that will lead him to an even bigger treasure. His true identity causes trouble for Aladdin.",English,USA,2 wins & 1 nomination.,https://m.media-amazon.com/images/M/MV5BODFkMjE5YzAtMDFkOC00ZDNhLTkwNmQtODk1Y2VhNThlNWJhXkEyXkFqcGdeQXVyNzY1NDgwNjQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}]",N/A,6.4,"33,562",tt0115491,movie,N/A,N/A,N/A,N/A,True,
1066,Shall We Dance (1937),Comedy|Musical|Romance,Shall We Dance,Shall We Dance,1937,Approved,07 May 1937,109 min,"Comedy, Musical, Romance",Mark Sandrich,"Allan Scott, Ernest Pagano, P.J. Wolfson","Fred Astaire, Ginger Rogers, Edward Everett Horton","A ballet dancer and a showgirl fake a marriage for publicity purposes, then fall in love.","English, French",United States,Nominated for 1 Oscar. 3 wins & 4 nominations total,https://m.media-amazon.com/images/M/MV5BYTE2YjFjNDUtZDZiNy00ZjQ3LWFkMDktNWIyNTAwZGU1YzVhXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}]",N/A,7.4,"8,213",tt0029546,movie,N/A,N/A,N/A,N/A,True,
